username,follower_num,following_num,is_private,is_verified,has_clips,highlight_reel_count,is_business_account,edge_felix_video_timeline,edge_owner_to_timeline_media,username_len,fullname_len,bio_len,Digits_in_username,Number_of_nonalphabetic_in_fullname,Number_of_HashtagsMentions,Has_external_url,Has_business_category_name,Has_category_enum,Has_category_name,label
henduck90,398,990,False,False,False,35,False,0,353,9,15,0,2,1,0,False,False,False,False,1
jaxson1,358,433,False,False,False,0,False,0,755,7,4,0,1,0,0,False,False,False,False,1
james_h_c_clark,597,789,False,False,False,0,False,0,443,15,11,24,0,1,0,True,False,False,False,1
banksy0209,141,660,False,False,False,0,False,0,11,10,12,0,4,1,0,False,False,False,False,1
allsokat,446,840,True,False,False,0,False,0,1450,8,9,9,0,1,0,False,False,False,False,1
r.margariti25,365,401,False,False,False,0,False,0,181,13,14,0,2,1,0,False,False,False,False,1
kris_yoon_drawing,131,0,False,False,False,1,True,0,1,17,15,52,0,3,0,False,True,True,True,1
vilde.bo,1979,750,False,False,False,0,False,0,190,8,17,47,0,2,1,False,False,False,False,1
charliix0,244,608,True,False,False,0,False,0,832,9,19,125,1,1,0,False,False,False,False,1
a5carter,424,416,True,False,False,0,False,0,146,8,11,0,1,1,0,False,False,False,False,1
harrietad,189,506,True,False,False,0,False,0,420,9,9,0,0,0,0,False,False,False,False,1
melanierogerson,349,826,True,False,False,0,False,0,398,15,0,1,0,0,0,False,False,False,False,1
xemmaemx,120,555,True,False,False,0,False,0,171,8,4,0,0,0,0,False,False,False,False,1
anniemacmanus,532117,767,False,True,True,5,True,55,2167,13,9,79,0,1,1,True,True,True,True,1
cbear1911,150,244,True,False,False,0,False,0,227,9,6,0,4,0,0,False,False,False,False,1
melissapople,565,622,True,False,False,0,False,0,646,12,13,4,0,1,0,False,False,False,False,1
thefatjewish,10282557,666,False,True,False,7,True,1,4195,12,12,101,0,0,1,False,False,False,False,1
gemmalouise44,317,341,False,False,False,1,False,0,269,13,3,0,2,0,0,False,False,False,False,1
anya_bonan,743,815,True,False,False,0,False,0,305,10,10,17,0,1,1,False,False,False,False,1
sarah_lillie1,298,1693,True,False,False,0,False,0,309,13,12,0,1,1,0,False,False,False,False,1
wi.ol.d,445,453,False,False,False,0,True,0,88,7,5,73,0,0,0,False,True,True,False,1
branwensummers,1577,516,False,False,False,2,False,0,148,14,15,61,0,1,2,False,False,False,False,1
jacob_siurc,275,646,True,False,False,0,False,0,19,11,8,0,0,1,0,False,False,False,False,1
marielalexx,1147,1781,False,False,True,3,False,0,52,11,18,52,0,1,1,False,False,False,False,1
dreweus,63,89,True,False,False,0,False,0,14,7,0,0,0,0,0,False,False,False,False,1
yubanorganic,208,314,True,False,False,0,False,0,107,12,10,53,0,1,0,False,False,False,False,1
mattycheung,1160,845,False,False,False,0,False,0,99,11,16,10,0,5,0,False,False,False,False,1
sarahthompson_91,193,314,True,False,False,0,False,0,473,16,5,65,2,0,0,False,False,False,False,1
hollisticmusic,551,508,False,False,False,0,False,0,203,14,4,12,0,0,1,True,False,False,False,1
maxtrixlambert,153,323,False,False,False,1,False,0,98,14,11,0,0,1,0,False,False,False,False,1
melissa_a_stubbs,396,2009,True,False,False,0,False,0,179,16,14,0,0,1,0,False,False,False,False,1
jordanmany,594,620,True,False,False,0,False,0,288,10,10,0,0,0,0,False,False,False,False,1
luke_denham7,468,663,True,False,False,0,False,0,242,12,0,1,1,0,0,False,False,False,False,1
chris259_ldn,136,265,False,False,False,0,False,0,115,12,14,0,3,1,0,False,False,False,False,1
brooke.kammann,764,812,False,False,False,2,False,0,1178,14,14,28,0,1,0,False,False,False,False,1
suzie_f30,62,215,True,False,False,0,False,0,79,9,5,0,2,0,0,False,False,False,False,1
mark_hendo,94,227,True,False,False,0,False,0,31,10,10,0,0,1,0,False,False,False,False,1
samwisegam.g,241,317,True,False,False,0,False,0,15,12,10,16,0,1,0,False,False,False,False,1
rohitapablaevents,5645,1547,False,False,False,19,True,5,615,17,19,150,0,2,7,True,True,True,True,1
hattieproffitt,445,832,True,False,False,0,False,0,357,14,15,1,0,1,0,False,False,False,False,1
anettewg,992,800,True,False,False,0,False,0,698,8,6,0,0,0,0,False,False,False,False,1
bny_b,658,1917,True,False,False,0,False,0,66,5,15,1,0,2,0,True,False,False,False,1
jacknryan1,2200,947,False,False,False,1,True,1,78,10,9,100,1,1,0,False,True,True,True,1
struanstewart,904,546,False,False,False,5,False,0,344,13,13,41,0,0,1,True,False,False,False,1
lidmire,503,425,False,False,False,0,False,0,295,7,11,114,0,1,0,False,False,False,False,1
becky_spare,320,882,True,False,False,0,False,0,1319,11,12,36,0,1,0,False,False,False,False,1
integrationwithtiia,1308,562,False,False,True,7,False,2,535,19,30,130,0,6,0,True,False,False,True,1
catlinney,159,298,True,False,False,0,False,0,240,9,10,0,0,1,0,False,False,False,False,1
georgiael1,171,593,True,False,False,0,False,0,217,10,16,0,1,1,0,False,False,False,False,1
hannahmariedye,396,409,True,False,False,0,False,0,949,14,10,8,0,1,0,False,False,False,False,1
homeandaway,460403,117,False,True,True,1,True,80,2601,11,13,126,0,2,2,True,True,True,True,1
sallyconchie,335,442,True,False,False,0,False,0,473,12,13,0,0,1,0,False,False,False,False,1
lappricott,287,417,True,False,False,0,False,0,955,10,15,28,0,1,0,True,False,False,False,1
amyattos,203,175,False,False,False,5,False,0,707,8,15,0,0,1,0,False,False,False,False,1
freya_beattie,320,695,True,False,False,0,False,0,239,13,5,0,0,5,0,False,False,False,False,1
kristinmaryann,220,827,True,False,False,0,False,0,156,14,19,0,0,1,0,False,False,False,False,1
iamldb31,739,2149,True,False,False,0,False,0,172,8,2,19,2,0,0,False,False,False,False,1
mex_adam,190,648,True,False,False,0,False,0,22,8,8,0,0,1,0,False,False,False,False,1
lynnecarter01,415,675,True,False,False,0,False,0,611,13,12,10,2,1,0,False,False,False,False,1
charliewalker22,259,262,True,False,False,0,False,0,109,15,14,142,2,1,0,False,False,False,False,1
georgiaharrallbaker,382,553,False,False,False,1,False,0,143,19,21,0,0,2,0,False,False,False,False,1
georgia.peaches_,473,1070,True,False,False,0,False,0,546,16,9,6,0,2,0,False,False,False,False,1
robynjane91,187,497,True,False,False,0,False,0,69,11,0,0,2,0,0,False,False,False,False,1
joeyedmondss,362,559,True,False,False,0,False,0,311,12,13,16,0,3,0,False,False,False,False,1
sam___preston,546,1296,True,False,False,0,False,0,233,13,11,1,0,1,0,False,False,False,False,1
catherinewatty,168,343,False,False,False,1,False,0,577,14,17,137,0,1,1,False,False,False,False,1
gc_mk3_,296,889,True,False,False,0,False,0,183,7,12,0,1,1,0,False,False,False,False,1
danielleeurwin,804,1105,False,False,False,8,False,0,1868,14,11,18,0,3,0,False,False,False,False,1
joehun7,403,663,True,False,False,0,False,0,243,7,8,0,1,1,0,False,False,False,False,1
abzfreeman,975,1412,False,False,False,0,False,0,1062,10,13,35,0,1,1,False,False,False,False,1
adblaynee,120,109,False,False,False,0,False,0,73,9,12,0,0,1,0,False,False,False,False,1
kirstyrose1,286,1254,True,False,False,0,False,0,577,11,13,0,1,1,0,False,False,False,False,1
kmckerrall1821,397,1466,False,False,False,0,False,0,261,14,15,0,4,1,0,False,False,False,False,1
holly_ch,221,478,False,False,False,4,False,0,156,8,17,47,0,2,0,False,False,False,False,1
meg_raybould,386,667,True,False,False,0,False,0,73,12,3,0,0,0,0,False,False,False,False,1
mikehumphreys,130,141,True,False,False,0,False,0,28,13,0,0,0,0,0,False,False,False,False,1
sa794,153,245,True,False,False,0,False,0,8,5,12,0,3,1,0,False,False,False,False,1
alexandratodorova,469,917,True,False,False,0,False,0,545,17,18,23,0,1,0,False,False,False,False,1
thealphalife.club,3079,762,False,False,True,8,False,1,58,17,6,73,0,1,0,True,False,False,True,1
aprilch_n,356,1116,True,False,False,0,False,0,616,9,10,43,0,1,0,False,False,False,False,1
jehughes421,79,205,True,False,False,0,False,0,65,11,13,0,3,1,0,False,False,False,False,1
palamoi,336,725,True,False,False,0,False,0,635,7,0,22,0,0,0,False,False,False,False,1
cubagallery,4994,395,False,False,False,0,True,0,518,11,12,150,0,1,3,True,True,True,False,1
asvini20,461,1729,True,False,False,0,False,0,85,8,12,64,2,1,1,False,False,False,False,1
clarenaomii,445,1153,False,False,False,0,False,0,985,11,11,129,0,1,2,True,False,False,False,1
judy_trudy_from_buxtehudy,386,842,False,False,False,1,False,0,188,25,4,112,0,0,1,True,False,False,False,1
lakedistrict,245307,2087,False,False,True,0,True,1,577,12,13,84,0,1,1,False,True,False,False,1
a_mak21,250,415,True,False,False,0,False,2,101,7,13,0,2,1,0,False,False,False,False,1
jpimlott1,482,1016,True,False,False,0,False,0,49,9,13,0,1,1,0,False,False,False,False,1
jk_peak.ranger,374,308,False,False,False,0,False,0,552,14,13,95,0,1,2,False,False,False,False,1
tom.not.thomas,108,121,True,False,False,0,False,0,106,14,12,0,0,1,0,False,False,False,False,1
marta.k27,153,278,True,False,False,0,False,0,75,9,9,0,2,3,0,False,False,False,False,1
thetempesttwo,13037,529,False,False,False,10,False,2,615,13,15,113,0,2,0,True,False,False,True,1
robjswhitehead,102,131,False,False,False,0,False,0,96,14,13,60,0,1,0,False,False,False,False,1
jackclitheroe88,101,427,True,False,False,0,False,0,23,15,14,0,2,1,0,False,False,False,False,1
johnny_fpv,562965,1025,False,True,False,1,False,3,407,10,13,24,0,1,1,True,False,False,True,1
sknowlesy,418,463,False,False,False,8,False,0,1278,9,13,44,0,1,0,False,False,False,False,1
dermotkennedy,705225,666,False,True,True,10,True,25,1435,13,14,0,0,1,0,True,True,True,False,1
jkingers12,344,568,False,False,False,5,False,0,853,10,9,0,2,1,0,False,False,False,False,1
pheebsstagram,83,456,True,False,False,0,False,0,92,13,6,5,0,0,0,False,False,False,False,1
farrellj1,593,1147,True,False,False,0,False,0,1026,9,4,86,1,0,0,False,False,False,False,1
kungulwarashishkumar,138,76,True,False,False,0,False,0,150,20,22,34,0,2,0,False,False,False,False,1
j_d_free,58,78,False,False,False,1,False,0,365,8,11,0,0,1,0,False,False,False,False,1
imsethhughes,61,86,True,False,False,0,False,0,19,12,0,0,0,0,0,False,False,False,False,1
grippedmagazine,144708,710,False,False,False,8,True,1,3035,15,16,148,0,1,3,True,True,True,False,1
goddard90,488,698,False,False,False,4,True,0,739,9,11,137,2,1,0,False,True,True,True,1
alexcreamer.xo,291,807,True,False,False,0,False,0,452,14,12,22,0,1,0,False,False,False,False,1
gadventures,193956,1037,False,True,True,7,True,6,2593,11,12,141,0,1,1,True,True,True,True,1
calvink747,327,423,True,False,False,0,False,0,318,10,12,0,3,1,0,False,False,False,False,1
sackclothxashes,324759,350,False,True,False,1,True,1,1073,15,18,83,0,4,0,True,True,True,False,1
louise_hhall,265,408,True,False,False,0,False,0,151,12,6,7,0,0,0,False,False,False,False,1
brie_mackk,1629,2376,True,False,False,0,False,0,1468,10,14,23,0,1,0,False,False,False,False,1
jbgoesphotographing,76,52,True,False,False,0,False,0,678,19,6,44,0,0,0,False,False,False,False,1
yara.initaly,567,466,False,False,True,1,False,0,416,12,4,150,0,0,0,False,False,False,False,1
annaneuberger_98,353,326,True,False,False,0,False,0,5,16,4,58,2,0,1,False,False,False,False,1
an_na_ka98,423,398,True,False,False,0,False,0,25,10,7,17,2,3,0,False,False,False,False,1
parthian_climbing_mcr,6304,5774,False,False,False,11,True,1,1694,21,28,71,0,2,0,True,True,True,False,1
climbingmagazine,322228,333,False,True,False,1,True,3,1064,16,17,73,0,1,1,True,True,True,True,1
nasa,68833639,73,False,True,False,1,True,116,3234,4,4,48,0,0,0,True,True,True,False,1
harcpl,289,651,False,False,True,20,False,1,694,6,3,100,0,0,0,False,False,False,False,1
amy_938,235,546,False,False,False,0,False,0,460,7,11,10,3,1,0,False,False,False,False,1
hannahtaylor89,481,637,True,False,False,0,False,0,628,14,13,10,2,1,0,False,False,False,False,1
thenorthface,4853739,442,False,True,True,9,True,30,534,12,14,19,0,2,1,True,True,True,False,1
patagonia,4645980,706,False,True,True,7,True,32,2864,9,9,42,0,0,0,True,True,True,False,1
natgeointhefield,13380269,4,False,True,True,4,True,0,3775,16,20,46,0,4,1,True,True,False,False,1
lonelyplanet,3043221,4727,False,True,True,48,True,43,4317,12,13,138,0,1,2,True,True,True,False,1
bbc_travel,1663133,796,False,True,True,22,True,31,4339,10,10,125,0,1,2,True,True,True,False,1
tripadvisor,2431941,558,False,True,True,16,True,4,3578,11,11,43,0,0,1,True,True,True,True,1
lonelyplanetmag,460587,264,False,False,False,0,False,0,1838,15,22,135,0,2,0,True,False,False,False,1
roughguides,64127,655,False,True,True,17,True,16,208,11,12,121,0,1,1,True,True,True,True,1
travelandleisure,5945038,656,False,True,True,8,True,75,7801,16,16,139,0,3,1,True,True,True,False,1
nicharry_fituk,460,843,False,False,False,0,False,0,254,14,3,119,0,0,0,False,False,False,False,1
ditzybrittsy,645,1041,False,False,True,2,False,0,414,12,15,54,0,1,1,True,False,False,False,1
portraits_mf,608708,1,False,False,False,1,False,0,3214,12,13,130,0,13,2,False,False,False,True,1
travelsfervor,1691622,26,False,False,True,0,True,0,6223,13,27,86,0,6,0,False,True,True,True,1
thecowghost,336,561,False,False,False,4,False,9,1358,11,13,36,0,1,0,False,False,False,True,1
visualsofearth,289109,252,False,False,True,4,True,0,3087,14,16,25,0,2,0,True,True,False,True,1
structures_hunter,2252,1968,False,False,False,0,True,0,425,17,17,140,0,1,0,False,True,True,False,1
tandi_95,519,767,True,False,False,0,False,0,938,8,8,71,2,2,0,False,False,False,False,1
mysunsetsmagic,97,97,False,False,False,0,False,0,43,14,11,146,0,1,0,False,False,False,False,1
folksouls,178885,4171,False,False,False,0,True,0,2537,9,17,124,0,8,5,True,True,True,False,1
tozzwozz,190,713,True,False,False,0,False,0,229,8,14,3,0,1,0,False,False,False,False,1
mattybaines,310,1119,True,False,False,0,False,0,103,11,11,0,0,1,0,False,False,False,False,1
stefan_haworth,47964,373,False,False,False,12,False,20,1425,14,26,80,0,13,0,True,False,False,True,1
daniel_ernst,721164,591,False,True,True,19,False,7,853,12,12,134,0,1,2,True,False,False,True,1
craighowes,237703,690,False,True,True,55,False,18,2342,10,13,112,0,3,1,True,False,False,True,1
stianmklo,254956,911,False,False,True,17,False,0,1895,9,9,97,0,1,2,True,False,False,True,1
withhearts,565756,476,False,True,False,1,False,0,450,10,15,4,0,1,0,True,False,False,True,1
beautifuldestinations,20170556,40,False,True,True,15,True,43,10837,21,22,145,0,1,0,True,True,True,False,1
duobalance,30,191,False,False,False,0,False,0,20,10,11,125,0,1,0,False,False,False,False,1
petewhittaker01,105202,450,False,True,True,3,False,18,947,15,14,64,2,1,1,True,False,False,True,1
livicee,731,1817,True,False,False,0,False,0,1945,7,14,6,0,1,0,False,False,False,False,1
natgeoadventure,9092839,69,False,True,True,5,True,2,7056,15,29,72,0,2,0,True,True,True,False,1
natgeotravel,43990289,93,False,True,True,14,True,1,15688,12,26,67,0,2,0,True,True,True,False,1
teambmc,43264,570,False,False,True,44,True,52,1652,7,22,70,0,1,0,True,True,False,True,1
clairebear1707,263,409,False,False,False,5,True,0,595,14,12,77,4,1,0,True,True,False,True,1
ajshifty2110,558,3319,False,False,True,2,False,0,416,12,12,33,4,4,0,True,False,False,False,1
samcbuchanan,122,233,False,False,False,0,False,0,1630,12,12,26,0,0,0,False,False,False,False,1
emilsollie,14615,711,False,False,False,17,True,4,473,10,11,122,0,1,7,True,True,True,True,1
alexhonnold,2288901,82,False,True,False,1,False,22,679,11,12,52,0,1,2,True,False,False,True,1
adav,344,1481,True,False,False,0,False,0,1153,4,6,0,0,0,0,True,False,False,False,1
colin.brueggemeier,193,291,True,False,False,0,False,0,51,18,0,0,0,0,0,False,False,False,False,1
sammy_the_crab,1,0,False,False,False,0,False,0,0,14,9,0,0,1,0,False,False,False,False,1
